MOE3.Percentage of unspent funds,com_post_MOPs.Communication System.Time to get info,com_post_MOPs.Computer.Processing time,comms_MOPs.Satellite.Receiving time,comms_MOPs.Satellite.Sending time,target.Distance from base,target.Distance from optimized path start,environment.Precipitation,environment.Wind speed,h.Analysis time,h.Rescue in region time,h.Time to hospital,h.Time to prepare,h.Time to region,laptop.Recognition software 4.Confirmation time,MOE1.Fuel cost improvement rate,MOE2.Time improvement Rate,rescue unit MOPs.Fuel cost,rescue unit MOPs.Time to rescue,search unit MOPs.Fuel cost,search unit MOPs.Time to detect,Total MOPs.Fuel consumption cost,Total MOPs.Mission time,UAV.Conditional cruise speed,UAV.Conditional max speed,UAV.Search time,UAV.Time to prepare,UAV.Time to region,UAV.Camera 4.Transparency,UAV.On-board analysis system 4.Analysis time,UAV.On-board analysis system 4.Image recognition algorithm accuracy,UAV.On-board analysis system 4.Transmission delay,UAV.On-board navigation system 4.Navigation algorithm accuracy
37.5000,0.0220,0.0126,0.0008,0.0008,12.9390,4.3786,0.8564,0.3507,9.2292,0.0205,0.1259,0.0250,0.1259,1.0452,9.7315,-13.1409,103.8075,0.2973,0.0013,0.2322,103.8088,0.5657,100.0000,100.0000,0.0445,0.0159,0.1718,0.9700,0.3129,0.9926,1.2868,0.9982
37.5000,0.0227,0.0153,0.0007,0.0010,14.6637,0.5704,0.5070,15.5409,9.7420,0.0192,0.1447,0.0238,0.1447,1.7113,-3.1576,-46.2823,118.6290,0.3324,0.0022,0.3592,118.6312,0.7314,84.4591,84.4591,0.0076,0.0155,0.3360,1.0000,0.3573,0.9900,1.0356,0.9939
37.5000,0.0223,0.0110,0.0011,0.0007,14.7410,1.8984,0.5907,12.5230,8.9212,0.0191,0.1228,0.0247,0.1228,1.7335,12.0503,-23.8784,101.1403,0.2895,0.0018,0.2949,101.1421,0.6194,100.0000,100.0000,0.0197,0.0142,0.2610,1.0000,0.4353,0.9954,0.5598,0.9851
37.5000,0.0250,0.0137,0.0010,0.0009,10.5714,1.4005,0.2262,1.5982,9.4360,0.0259,0.0881,0.0214,0.0881,1.5826,35.3341,4.0715,74.3646,0.2235,0.0013,0.2155,74.3658,0.4796,100.0000,100.0000,0.0148,0.0141,0.1867,1.0000,0.2734,0.9864,0.9504,0.9838
37.5000,0.0287,0.0160,0.0007,0.0008,11.1132,2.9997,0.3277,5.2391,8.7000,0.0220,0.0926,0.0239,0.0926,1.2946,32.7086,3.2693,77.3840,0.2311,0.0012,0.2063,77.3852,0.4837,100.0000,100.0000,0.0307,0.0118,0.1638,1.0000,0.2655,0.9867,0.8798,0.9922
37.5000,0.0184,0.0131,0.0011,0.0008,13.2484,2.1999,0.8595,8.8706,9.4517,0.0217,0.1285,0.0236,0.1285,1.7425,7.8112,-17.8193,106.0156,0.3022,0.0015,0.2535,106.0172,0.5891,100.0000,100.0000,0.0228,0.0092,0.2215,0.9700,0.4626,0.9803,0.6849,0.9988
37.5000,0.0246,0.0154,0.0010,0.0006,16.8086,0.5185,0.8793,8.2931,8.4806,0.0226,0.1593,0.0225,0.1593,1.5604,-13.7739,-50.5081,130.8378,0.3637,0.0021,0.3472,130.8399,0.7525,100.0000,100.0000,0.0061,0.0142,0.3269,0.9700,0.2669,0.9993,1.4682,0.9976
37.5000,0.0223,0.0146,0.0008,0.0007,13.5243,0.9911,0.3643,12.4384,8.0963,0.0200,0.1127,0.0263,0.1127,1.2470,18.9847,-18.0733,93.1659,0.2718,0.0017,0.2802,93.1676,0.5904,100.0000,100.0000,0.0107,0.0141,0.2555,1.0000,0.3430,0.9945,1.0848,0.9818
37.5000,0.0257,0.0086,0.0008,0.0007,13.7405,5.7331,0.9633,11.1626,9.0260,0.0226,0.1189,0.0243,0.1189,1.7589,14.3694,-11.7596,98.4739,0.2845,0.0013,0.2384,98.4752,0.5588,96.3321,96.3321,0.0603,0.0096,0.1685,0.9500,0.3897,0.9975,0.7840,0.9882
37.5000,0.0249,0.0093,0.0009,0.0009,8.7089,1.7565,0.6627,2.6324,8.5214,0.0210,0.0726,0.0306,0.0726,1.3822,46.7703,19.2834,61.2131,0.1968,0.0010,0.1707,61.2141,0.4036,100.0000,100.0000,0.0184,0.0117,0.1407,1.0000,0.3420,0.9840,1.2641,0.9904
37.5000,0.0254,0.0121,0.0006,0.0010,9.7903,0.7400,0.1137,14.7807,9.7061,0.0293,0.0957,0.0266,0.0957,1.8302,29.5806,2.4385,80.9811,0.2474,0.0012,0.2012,80.9824,0.4878,100.0000,100.0000,0.0084,0.0081,0.1847,1.0000,0.4942,0.9891,1.1835,0.9810
37.5000,0.0220,0.0090,0.0010,0.0007,11.5884,3.9140,0.1496,7.2297,9.1792,0.0176,0.0966,0.0253,0.0966,1.6874,30.5295,4.1524,79.8900,0.2360,0.0012,0.2104,79.8911,0.4792,100.0000,100.0000,0.0399,0.0140,0.1565,1.0000,0.4821,0.9935,0.5228,0.9821
37.5000,0.0303,0.0085,0.0008,0.0011,10.2033,5.2126,0.9908,9.8750,9.6014,0.0177,0.0858,0.0315,0.0858,1.4185,37.9878,14.5922,71.3131,0.2209,0.0009,0.1655,71.3140,0.4270,99.0765,99.0765,0.0533,0.0100,0.1022,0.9500,0.4183,0.9824,0.5870,0.9882
37.5000,0.0308,0.0086,0.0010,0.0006,8.3356,5.0641,0.8318,14.9901,9.4197,0.0242,0.0982,0.0236,0.0982,1.1223,28.5117,17.4122,82.2109,0.2442,0.0006,0.1276,82.2115,0.4129,100.0000,100.0000,0.0514,0.0097,0.0665,0.9700,0.2876,0.9926,1.2427,0.9878
37.5000,0.0267,0.0120,0.0007,0.0007,12.7883,2.7142,0.8026,16.0331,8.2078,0.0311,0.1581,0.0284,0.1581,1.9777,-14.0665,-40.9404,131.1748,0.3757,0.0017,0.2888,131.1765,0.7047,83.9669,83.9669,0.0333,0.0111,0.2445,0.9700,0.4064,0.9904,0.9691,0.9824
37.5000,0.0227,0.0155,0.0007,0.0009,14.1487,0.3376,0.9618,10.2037,9.3517,0.0314,0.1226,0.0244,0.1226,1.2884,10.6252,-29.3394,102.7792,0.3010,0.0019,0.3060,102.7811,0.6467,96.1786,96.1786,0.0042,0.0106,0.2912,0.9500,0.2922,0.9805,1.0134,0.9871
37.5000,0.0315,0.0113,0.0007,0.0006,15.6218,3.3010,0.9473,8.7399,8.0707,0.0277,0.1374,0.0267,0.1374,1.3875,0.7872,-36.6149,114.0929,0.3292,0.0019,0.3098,114.0947,0.6831,94.7311,94.7311,0.0357,0.0094,0.2646,0.9500,0.4803,0.9997,1.2635,0.9837
37.5000,0.0304,0.0100,0.0009,0.0011,9.0052,0.0663,0.2286,12.4417,9.9470,0.0290,0.0750,0.0285,0.0750,1.1324,44.0154,10.8527,64.3811,0.2076,0.0012,0.1957,64.3822,0.4457,100.0000,100.0000,0.0014,0.0142,0.1801,1.0000,0.3889,0.9858,1.1089,0.9943
37.5000,0.0301,0.0166,0.0008,0.0009,10.5904,5.4328,0.0784,16.7972,8.4546,0.0200,0.1061,0.0178,0.1061,1.1849,23.6069,-0.0598,87.8510,0.2499,0.0011,0.2020,87.8521,0.5003,83.2028,83.2028,0.0659,0.0095,0.1266,1.0000,0.2597,0.9804,0.7435,0.9814
37.5000,0.0273,0.0143,0.0009,0.0010,8.5115,0.5044,0.1147,9.1079,8.3736,0.0227,0.0709,0.0179,0.0709,1.2670,47.7002,18.2763,60.1437,0.1824,0.0011,0.1827,60.1448,0.4086,100.0000,100.0000,0.0059,0.0150,0.1617,1.0000,0.4140,0.9879,1.4730,0.9918
37.5000,0.0212,0.0093,0.0006,0.0008,8.6265,4.8837,0.8583,13.7095,8.6502,0.0213,0.0971,0.0198,0.0971,1.3450,29.6969,19.6466,80.8479,0.2353,0.0007,0.1346,80.8486,0.4018,100.0000,100.0000,0.0495,0.0100,0.0751,0.9700,0.3033,0.9914,0.7132,0.9999
37.5000,0.0202,0.0122,0.0010,0.0008,9.0919,1.8379,0.8176,5.5685,9.7874,0.0296,0.0927,0.0292,0.0927,1.2067,31.6715,8.9414,78.5767,0.2442,0.0010,0.1769,78.5778,0.4553,100.0000,100.0000,0.0190,0.0103,0.1475,0.9700,0.3849,0.9876,0.6481,0.9851
37.5000,0.0211,0.0111,0.0006,0.0007,11.5433,5.9310,0.7813,12.7800,8.0433,0.0293,0.1231,0.0218,0.1231,1.7455,10.5294,-2.9614,102.8902,0.2973,0.0010,0.1839,102.8912,0.5148,100.0000,100.0000,0.0600,0.0102,0.1137,0.9700,0.2927,0.9820,0.5185,0.9891
37.5000,0.0217,0.0141,0.0008,0.0007,16.8792,2.2630,0.4568,17.7720,8.9306,0.0299,0.1711,0.0228,0.1711,1.2515,-22.8948,-66.0682,141.3266,0.3947,0.0024,0.3983,141.3291,0.8303,82.2280,82.2280,0.0282,0.0124,0.3577,1.0000,0.2672,0.9813,0.8106,0.9946
37.5000,0.0254,0.0158,0.0008,0.0008,11.7219,3.4650,0.6782,15.3093,8.6861,0.0295,0.1153,0.0200,0.1153,1.4311,15.9184,-14.9759,96.6924,0.2801,0.0015,0.2519,96.6939,0.5749,84.6907,84.6907,0.0418,0.0112,0.1989,1.0000,0.4040,0.9853,1.3473,0.9812
37.5000,0.0308,0.0098,0.0007,0.0006,16.5640,5.0697,0.0814,13.3055,9.5280,0.0175,0.1592,0.0285,0.1592,1.9987,-13.0487,-40.6654,130.0043,0.3645,0.0017,0.2970,130.0060,0.7033,100.0000,100.0000,0.0516,0.0122,0.2332,1.0000,0.2865,0.9911,0.8583,0.9866
37.5000,0.0233,0.0159,0.0009,0.0010,14.7147,4.5166,0.2194,10.9549,9.1963,0.0263,0.1226,0.0194,0.1226,1.3373,11.2658,-19.7482,102.0429,0.2909,0.0015,0.2666,102.0444,0.5987,100.0000,100.0000,0.0459,0.0134,0.2073,1.0000,0.4363,0.9907,0.9172,0.9849
37.5000,0.0252,0.0130,0.0009,0.0010,8.1052,1.6436,0.0646,6.0146,9.8298,0.0262,0.0675,0.0306,0.0675,1.1277,49.5922,21.7725,57.9681,0.1920,0.0009,0.1590,57.9690,0.3911,100.0000,100.0000,0.0170,0.0102,0.1318,1.0000,0.3759,0.9981,0.5763,0.9821
37.5000,0.0224,0.0140,0.0007,0.0009,14.9136,2.0940,0.7653,16.0594,8.4930,0.0300,0.1935,0.0321,0.1935,1.6758,-38.5043,-66.8723,159.2779,0.4491,0.0021,0.3474,159.2800,0.8344,83.9406,83.9406,0.0258,0.0119,0.3097,0.9700,0.2861,0.9848,1.1193,0.9870
37.5000,0.0234,0.0104,0.0009,0.0010,10.8026,0.3730,0.8019,15.6504,8.9531,0.0198,0.1331,0.0275,0.1331,1.0064,4.8291,-24.1651,109.4448,0.3136,0.0017,0.2716,109.4465,0.6208,84.3496,84.3496,0.0052,0.0141,0.2523,0.9700,0.4302,0.9954,1.4184,0.9807
37.5000,0.0204,0.0169,0.0008,0.0009,10.4790,4.0481,0.8938,9.6857,8.5954,0.0295,0.0977,0.0316,0.0977,1.0439,28.1916,3.3480,82.5787,0.2564,0.0010,0.1879,82.5797,0.4833,100.0000,100.0000,0.0411,0.0158,0.1309,0.9700,0.4889,0.9831,0.6458,0.9844
37.5000,0.0176,0.0109,0.0011,0.0007,10.5267,5.5087,0.5514,10.8069,8.6556,0.0273,0.0877,0.0228,0.0877,1.1876,35.4178,14.2770,74.2686,0.2255,0.0009,0.1729,74.2695,0.4286,100.0000,100.0000,0.0557,0.0147,0.1025,1.0000,0.3289,0.9823,0.6590,0.9817
37.5000,0.0220,0.0129,0.0009,0.0009,9.5773,2.1943,0.5209,17.8365,8.6578,0.0249,0.0971,0.0204,0.0971,1.9586,29.1711,1.1116,81.4519,0.2397,0.0013,0.2179,81.4532,0.4944,82.1635,82.1635,0.0276,0.0093,0.1810,1.0000,0.3842,0.9871,1.0477,0.9944
37.5000,0.0280,0.0170,0.0007,0.0006,9.3984,1.0395,0.7788,14.7406,8.6405,0.0173,0.1180,0.0209,0.1180,1.1137,15.6872,-2.0581,96.9586,0.2741,0.0011,0.1899,96.9597,0.5103,100.0000,100.0000,0.0111,0.0108,0.1679,0.9700,0.3212,0.9996,1.2565,0.9973
37.5000,0.0189,0.0122,0.0010,0.0009,9.8587,1.1892,0.6080,5.5347,8.0811,0.0308,0.0822,0.0188,0.0822,1.7895,38.8340,10.7549,70.3397,0.2138,0.0012,0.1993,70.3409,0.4462,100.0000,100.0000,0.0128,0.0127,0.1738,1.0000,0.4636,0.9903,0.9675,0.9992
37.5000,0.0252,0.0084,0.0007,0.0010,15.4096,4.1885,0.3665,4.9064,8.7353,0.0242,0.1284,0.0289,0.1284,1.4801,7.5092,-24.5246,106.3627,0.3100,0.0016,0.2773,106.3644,0.6226,100.0000,100.0000,0.0427,0.0084,0.2262,1.0000,0.4962,0.9880,1.0358,0.9933
37.5000,0.0184,0.0146,0.0009,0.0010,9.8875,1.1146,0.4659,2.2992,9.2003,0.0315,0.0824,0.0246,0.0824,1.4610,38.5771,9.2053,70.6352,0.2208,0.0012,0.1983,70.6364,0.4540,100.0000,100.0000,0.0120,0.0084,0.1779,1.0000,0.4648,0.9968,1.2218,0.9879
37.5000,0.0184,0.0087,0.0006,0.0010,9.1828,1.8648,0.5474,5.3112,9.6713,0.0270,0.0765,0.0299,0.0765,1.1207,43.2419,16.5241,65.2708,0.2100,0.0010,0.1787,65.2719,0.4174,100.0000,100.0000,0.0193,0.0121,0.1473,1.0000,0.3887,0.9958,0.9310,0.9954
37.5000,0.0221,0.0083,0.0009,0.0010,16.6785,1.6427,0.7828,8.2827,8.2344,0.0287,0.1775,0.0311,0.1775,1.2022,-27.2557,-56.5273,146.3420,0.4149,0.0020,0.3354,146.3440,0.7826,100.0000,100.0000,0.0172,0.0133,0.3050,0.9700,0.3890,0.9894,1.1780,0.9868
37.5000,0.0182,0.0133,0.0009,0.0007,11.5556,0.5804,0.8440,13.5363,8.5769,0.0324,0.1320,0.0180,0.1320,1.8985,3.9727,-17.8603,110.4299,0.3144,0.0015,0.2419,110.4314,0.5893,100.0000,100.0000,0.0068,0.0115,0.2236,0.9700,0.3941,0.9914,1.3790,0.9826
37.5000,0.0221,0.0105,0.0009,0.0010,15.4875,0.6455,0.9506,16.6952,8.2481,0.0290,0.1630,0.0203,0.1630,1.5631,-17.1547,-61.9624,134.7253,0.3753,0.0025,0.4001,134.7279,0.8098,79.1924,79.1924,0.0091,0.0093,0.3816,0.9500,0.4300,0.9892,1.4984,0.9826
37.5000,0.0322,0.0129,0.0010,0.0007,8.0316,5.3064,0.6837,7.6880,8.6104,0.0201,0.0669,0.0311,0.0669,1.6026,50.8213,28.9527,56.5549,0.1851,0.0006,0.1233,56.5555,0.3552,100.0000,100.0000,0.0540,0.0143,0.0550,1.0000,0.3634,0.9877,1.2340,0.9954
37.5000,0.0208,0.0159,0.0007,0.0010,11.8508,5.6452,0.4922,5.9068,8.4068,0.0295,0.0988,0.0193,0.0988,1.8046,27.4560,3.4712,83.4245,0.2463,0.0010,0.1980,83.4256,0.4826,100.0000,100.0000,0.0573,0.0159,0.1248,1.0000,0.2986,0.9906,0.8217,0.9967
37.5000,0.0195,0.0164,0.0010,0.0010,14.4184,2.4486,0.6742,8.1087,9.8209,0.0323,0.1202,0.0316,0.1202,1.9690,12.2066,-23.9174,100.9607,0.3041,0.0017,0.2776,100.9624,0.6196,100.0000,100.0000,0.0254,0.0093,0.2428,1.0000,0.3055,0.9922,1.1660,0.9869
37.5000,0.0192,0.0091,0.0008,0.0008,15.4869,5.3604,0.3968,17.1175,8.2147,0.0297,0.1557,0.0290,0.1557,1.1646,-12.2013,-44.2173,129.0297,0.3701,0.0019,0.3210,129.0315,0.7211,82.8825,82.8825,0.0653,0.0096,0.2462,1.0000,0.4598,0.9944,0.5992,0.9936
37.5000,0.0205,0.0102,0.0009,0.0010,13.5454,0.5988,0.8393,7.6750,8.8218,0.0288,0.1345,0.0269,0.1345,1.6253,2.6819,-28.1103,111.9141,0.3247,0.0017,0.2832,111.9159,0.6406,100.0000,100.0000,0.0067,0.0144,0.2620,0.9700,0.3922,0.9811,0.6538,0.9891
37.5000,0.0211,0.0128,0.0007,0.0007,14.8997,4.4587,0.6992,7.0448,8.3752,0.0173,0.1242,0.0270,0.1242,1.8472,11.3715,-19.5708,101.9212,0.2925,0.0016,0.2700,101.9228,0.5979,100.0000,100.0000,0.0455,0.0114,0.2131,1.0000,0.4852,0.9939,0.8988,0.9808
37.5000,0.0238,0.0158,0.0011,0.0006,11.6570,2.6008,0.9184,12.4791,8.1855,0.0204,0.1058,0.0235,0.1058,1.5045,23.7640,-7.1907,87.6700,0.2554,0.0014,0.2393,87.6714,0.5360,91.8438,91.8438,0.0291,0.0092,0.2010,0.9500,0.4232,0.9922,0.8038,0.9824
37.5000,0.0275,0.0110,0.0008,0.0011,8.2984,5.4443,0.4576,11.5914,8.8615,0.0180,0.0692,0.0255,0.0692,1.4627,49.5447,30.3025,58.0230,0.1818,0.0006,0.1262,58.0236,0.3485,100.0000,100.0000,0.0553,0.0131,0.0578,1.0000,0.4250,0.9911,1.1016,0.9918
37.5000,0.0193,0.0109,0.0008,0.0010,13.5511,4.4809,0.2365,9.9632,8.6554,0.0242,0.1129,0.0218,0.1129,1.3149,18.2881,-8.7301,93.9673,0.2719,0.0014,0.2398,93.9687,0.5437,100.0000,100.0000,0.0456,0.0110,0.1833,1.0000,0.4833,0.9951,1.0917,0.9913
37.5000,0.0191,0.0166,0.0009,0.0006,16.1519,3.2428,0.4279,15.8238,8.4718,0.0301,0.1599,0.0295,0.1599,1.0454,-15.1688,-55.5947,132.4419,0.3795,0.0022,0.3613,132.4441,0.7780,84.1762,84.1762,0.0391,0.0096,0.3126,1.0000,0.3124,0.9925,0.6167,0.9817
37.5000,0.0258,0.0169,0.0007,0.0010,8.4139,1.2522,0.6652,13.7636,8.8876,0.0243,0.0813,0.0235,0.0813,1.2733,40.2749,14.2994,68.6829,0.2103,0.0010,0.1738,68.6839,0.4285,100.0000,100.0000,0.0133,0.0150,0.1455,1.0000,0.3890,0.9814,1.1796,0.9861
37.5000,0.0243,0.0106,0.0010,0.0009,10.2918,5.6618,0.7470,10.2525,9.0792,0.0215,0.1148,0.0212,0.1148,1.3075,17.3209,5.5611,95.0801,0.2723,0.0008,0.1631,95.0810,0.4722,100.0000,100.0000,0.0573,0.0122,0.0936,0.9700,0.2630,0.9880,0.8769,0.9921
37.5000,0.0224,0.0141,0.0008,0.0007,15.5006,1.9206,0.9724,5.0182,8.0736,0.0211,0.1328,0.0256,0.1328,1.0315,4.8371,-33.3146,109.4354,0.3124,0.0019,0.3162,109.4374,0.6666,97.2433,97.2433,0.0203,0.0137,0.2823,0.9500,0.4223,0.9868,0.5193,0.9904
37.5000,0.0298,0.0143,0.0007,0.0009,14.8764,0.5270,0.1347,16.8349,8.7772,0.0231,0.1491,0.0192,0.1491,1.9567,-6.7175,-50.3678,122.7229,0.3405,0.0023,0.3656,122.7251,0.7518,83.1651,83.1651,0.0074,0.0125,0.3457,1.0000,0.4852,0.9813,1.3151,0.9990
37.5000,0.0197,0.0154,0.0009,0.0011,9.7450,0.2043,0.9331,6.3675,9.5852,0.0217,0.0870,0.0242,0.0870,1.6016,36.6283,4.2040,72.8761,0.2199,0.0014,0.2220,72.8775,0.4790,93.3096,93.3096,0.0030,0.0130,0.2060,0.9500,0.4025,0.9910,0.9800,0.9941
37.5000,0.0288,0.0097,0.0010,0.0008,13.7334,4.2959,0.8377,1.3144,8.7439,0.0213,0.1366,0.0235,0.1366,1.3749,2.1857,-20.7394,112.4851,0.3180,0.0014,0.2454,112.4865,0.6037,100.0000,100.0000,0.0437,0.0115,0.1903,0.9700,0.2679,0.9978,0.8778,0.9934
37.5000,0.0270,0.0092,0.0007,0.0009,16.2440,1.6297,0.1278,3.7957,9.8820,0.0326,0.1354,0.0266,0.1354,1.9260,1.5783,-39.5614,113.1830,0.3299,0.0020,0.3301,113.1850,0.6978,100.0000,100.0000,0.0172,0.0160,0.2969,1.0000,0.4148,0.9843,1.0822,0.9853
37.5000,0.0192,0.0102,0.0007,0.0008,15.0374,3.5208,0.3593,10.5096,9.7612,0.0325,0.1253,0.0183,0.1253,1.7476,8.5800,-22.5816,105.1313,0.3015,0.0016,0.2806,105.1330,0.6129,100.0000,100.0000,0.0361,0.0131,0.2313,1.0000,0.4130,0.9865,1.0550,0.9968
37.5000,0.0277,0.0163,0.0006,0.0009,12.5563,3.4716,0.4684,6.5415,8.0161,0.0303,0.1046,0.0325,0.1046,1.3744,23.2616,-9.6030,88.2478,0.2721,0.0013,0.2305,88.2491,0.5480,100.0000,100.0000,0.0355,0.0114,0.1836,1.0000,0.3216,0.9957,1.0832,0.9911
37.5000,0.0265,0.0085,0.0009,0.0007,11.0049,1.2520,0.0571,1.5258,8.5786,0.0296,0.0917,0.0264,0.0917,1.5433,32.3368,0.6753,77.8114,0.2395,0.0013,0.2206,77.8127,0.4966,100.0000,100.0000,0.0132,0.0101,0.1973,1.0000,0.2718,0.9924,0.8003,0.9900
37.5000,0.0236,0.0160,0.0007,0.0008,13.3483,4.2642,0.3609,6.0904,9.8885,0.0194,0.1112,0.0298,0.1112,1.9770,20.0807,-10.6965,91.9058,0.2718,0.0014,0.2406,91.9072,0.5535,100.0000,100.0000,0.0434,0.0150,0.1821,1.0000,0.4023,0.9893,0.5103,0.9990
37.5000,0.0290,0.0152,0.0010,0.0007,16.2409,1.7108,0.8283,3.1852,8.6188,0.0217,0.1634,0.0228,0.1634,1.6356,-16.5100,-48.7447,133.9845,0.3713,0.0020,0.3265,133.9865,0.7437,100.0000,100.0000,0.0180,0.0137,0.2948,0.9700,0.4212,0.9843,1.0039,0.9864
37.5000,0.0322,0.0142,0.0007,0.0007,13.1000,3.6836,0.6540,9.5240,8.1938,0.0192,0.1092,0.0231,0.1092,1.2278,21.5551,-9.5365,90.2103,0.2606,0.0014,0.2394,90.2117,0.5477,100.0000,100.0000,0.0376,0.0106,0.1911,1.0000,0.3640,0.9976,1.3212,0.9868
37.5000,0.0207,0.0124,0.0011,0.0010,14.6511,5.0750,0.2187,6.3842,9.5997,0.0210,0.1221,0.0318,0.1221,1.0447,12.3239,-17.1180,100.8261,0.2970,0.0015,0.2533,100.8275,0.5856,100.0000,100.0000,0.0515,0.0088,0.1930,1.0000,0.4723,0.9834,1.0529,0.9935
37.5000,0.0275,0.0123,0.0011,0.0010,14.0989,0.9907,0.3757,6.8399,8.0322,0.0275,0.1175,0.0278,0.1175,1.1945,14.6778,-24.4330,98.1187,0.2903,0.0018,0.2900,98.1205,0.6222,100.0000,100.0000,0.0105,0.0122,0.2673,1.0000,0.2532,0.9931,0.5780,0.9815
37.5000,0.0286,0.0128,0.0010,0.0009,9.9012,0.5905,0.5605,17.7419,9.4734,0.0297,0.1003,0.0250,0.1003,1.3655,26.3478,-9.6355,84.6985,0.2553,0.0015,0.2497,84.7000,0.5482,82.2581,82.2581,0.0080,0.0110,0.2307,1.0000,0.3175,0.9853,1.1724,0.9821
37.5000,0.0252,0.0104,0.0009,0.0007,10.5739,5.9689,0.8499,10.1225,8.2776,0.0186,0.1037,0.0280,0.1037,1.8400,25.4527,8.7667,85.7286,0.2540,0.0008,0.1650,85.7294,0.4562,100.0000,100.0000,0.0606,0.0104,0.0940,0.9700,0.4118,0.9898,0.9342,0.9821
37.5000,0.0209,0.0123,0.0010,0.0007,11.3925,4.3701,0.8210,0.4960,8.4271,0.0181,0.1156,0.0198,0.1156,1.1702,17.1993,-0.5430,95.2197,0.2692,0.0011,0.1986,95.2208,0.5027,100.0000,100.0000,0.0443,0.0117,0.1425,0.9700,0.4470,0.9877,0.6571,0.9871
37.5000,0.0290,0.0154,0.0008,0.0009,14.5730,0.5756,0.3973,10.2864,9.8106,0.0298,0.1214,0.0220,0.1214,1.5581,11.6353,-27.8187,101.6176,0.2947,0.0019,0.2983,101.6194,0.6391,100.0000,100.0000,0.0065,0.0081,0.2836,1.0000,0.3617,0.9964,0.7713,0.9879
37.5000,0.0327,0.0087,0.0007,0.0009,10.6320,0.9496,0.1824,1.8547,9.6031,0.0234,0.0886,0.0187,0.0886,1.6809,35.3160,3.6644,74.3853,0.2193,0.0013,0.2194,74.3866,0.4817,100.0000,100.0000,0.0104,0.0147,0.1943,1.0000,0.4560,0.9843,1.2614,0.9982
37.5000,0.0184,0.0095,0.0007,0.0006,11.6308,5.0991,0.1216,10.4501,9.0440,0.0308,0.0969,0.0245,0.0969,1.1137,28.5572,5.5197,82.1581,0.2491,0.0011,0.1941,82.1592,0.4724,100.0000,100.0000,0.0517,0.0109,0.1314,1.0000,0.4984,0.9872,1.0945,0.9960
37.5000,0.0173,0.0127,0.0008,0.0006,10.8576,0.0404,0.4172,2.1664,8.5082,0.0307,0.0905,0.0250,0.0905,1.5536,33.0534,0.4350,76.9872,0.2366,0.0014,0.2298,76.9886,0.4978,100.0000,100.0000,0.0013,0.0091,0.2193,1.0000,0.4453,0.9846,1.1677,0.9874
37.5000,0.0192,0.0133,0.0008,0.0009,9.7087,4.3140,0.5630,0.5410,8.1764,0.0296,0.0809,0.0202,0.0809,1.4099,39.8605,17.1591,69.1596,0.2116,0.0009,0.1684,69.1604,0.4142,100.0000,100.0000,0.0440,0.0155,0.1089,1.0000,0.3325,0.9902,1.2684,0.9930
37.5000,0.0258,0.0096,0.0010,0.0009,13.3733,0.9256,0.5971,15.6210,9.8963,0.0245,0.1321,0.0261,0.1321,1.8848,4.9176,-35.1141,109.3427,0.3148,0.0020,0.3234,109.3447,0.6756,84.3790,84.3790,0.0120,0.0111,0.3003,1.0000,0.4580,0.9949,1.3630,0.9830
37.5000,0.0179,0.0132,0.0011,0.0007,15.6531,3.4224,0.4716,7.4572,8.2675,0.0233,0.1304,0.0194,0.1304,1.7217,6.2189,-26.1473,107.8465,0.3036,0.0018,0.2944,107.8483,0.6307,100.0000,100.0000,0.0351,0.0104,0.2489,1.0000,0.3382,0.9997,0.9640,0.9836
37.5000,0.0214,0.0150,0.0006,0.0006,12.4385,4.8759,0.8115,2.5517,8.1347,0.0275,0.1277,0.0324,0.1277,1.3326,7.5556,-13.9333,106.3098,0.3153,0.0012,0.2168,106.3110,0.5697,100.0000,100.0000,0.0496,0.0129,0.1542,0.9700,0.3450,0.9989,1.4583,0.9822
37.5000,0.0288,0.0147,0.0009,0.0006,13.1013,1.9674,0.9422,16.8011,8.4855,0.0201,0.1393,0.0213,0.1393,1.4643,0.4921,-37.9093,114.4322,0.3199,0.0020,0.3246,114.4341,0.6895,78.3865,78.3865,0.0259,0.0110,0.2878,0.9500,0.4032,0.9802,0.8136,0.9878
37.5000,0.0205,0.0114,0.0008,0.0008,16.8085,1.9754,0.3733,10.6096,9.8555,0.0308,0.1401,0.0178,0.1401,1.2513,-1.4607,-38.9362,116.6777,0.3288,0.0020,0.3324,116.6798,0.6947,100.0000,100.0000,0.0205,0.0132,0.2987,1.0000,0.4011,0.9848,1.0284,0.9940
37.5000,0.0329,0.0167,0.0011,0.0006,12.4792,0.5636,0.3939,17.8848,9.2548,0.0257,0.1266,0.0285,0.1266,1.9382,8.5429,-34.3455,105.1738,0.3075,0.0019,0.3130,105.1757,0.6717,82.1152,82.1152,0.0078,0.0139,0.2913,1.0000,0.4796,0.9949,0.8685,0.9973
37.5000,0.0188,0.0085,0.0007,0.0008,13.3538,0.3253,0.4770,14.5230,8.0230,0.0217,0.1302,0.0271,0.1302,1.7897,6.5957,-24.3363,107.4132,0.3092,0.0017,0.2837,107.4149,0.6217,100.0000,100.0000,0.0042,0.0138,0.2656,1.0000,0.4773,0.9813,1.2452,0.9816
