MOE3.Percentage of unspent funds,com_post_MOPs.Communication System.Time to get info,com_post_MOPs.Computer.Processing time,comms_MOPs.Satellite.Receiving time,comms_MOPs.Satellite.Sending time,target.Distance from base,target.Distance from optimized path start,environment.Precipitation,environment.Wind speed,h.Analysis time,h.Rescue in region time,h.Time to hospital,h.Time to prepare,h.Time to region,laptop.Recognition software tool.Analysis time,MOE1.Fuel cost improvement rate,MOE2.Time improvement Rate,rescue unit MOPs.Fuel cost,rescue unit MOPs.Time to rescue,search unit MOPs.Fuel cost,search unit MOPs.Time to detect,Total MOPs.Fuel consumption cost,Total MOPs.Mission time,UAV.Conditional cruise speed,UAV.Conditional max speed,UAV.Search time,UAV.Time to prepare,UAV.Time to region,UAV.camera.Transmission delay,UAV.camera.Transparency,UAV.nav.Wireless connection delay rate
50.0000,0.0318,0.0087,0.0010,0.0008,15.7116,3.1263,0.5965,2.9751,8.5922,0.0226,0.1309,0.0309,0.1309,1.1400,5.9655,-30.2501,108.1380,0.3153,0.0018,0.2936,108.1397,0.6513,100.0000,100.0000,0.0318,0.0096,0.2523,0.6629,1.0000,0.9900
50.0000,0.0326,0.0130,0.0009,0.0007,9.5387,3.9089,0.0740,5.5040,8.5358,0.0209,0.0795,0.0303,0.0795,2.8941,41.9748,16.1397,66.7280,0.2102,0.0009,0.1619,66.7289,0.4193,100.0000,100.0000,0.0403,0.0085,0.1131,1.3311,1.0000,0.9257
50.0000,0.0185,0.0090,0.0008,0.0007,10.6450,4.2496,0.3956,4.3348,8.7556,0.0208,0.0887,0.0185,0.0887,2.5099,35.5784,14.3307,74.0838,0.2167,0.0010,0.1826,74.0849,0.4283,100.0000,100.0000,0.0436,0.0107,0.1282,1.4670,1.0000,0.6001
50.0000,0.0207,0.0142,0.0007,0.0006,15.2128,5.3586,0.4249,10.8121,8.9536,0.0318,0.1268,0.0268,0.1268,2.3771,7.6606,-22.6749,106.1888,0.3122,0.0015,0.2651,106.1903,0.6134,100.0000,100.0000,0.0546,0.0128,0.1976,1.3776,1.0000,0.9085
50.0000,0.0244,0.0164,0.0006,0.0008,8.9636,1.4296,0.3822,13.7702,9.6230,0.0209,0.0866,0.0243,0.0866,2.2968,37.0182,12.1857,72.4281,0.2184,0.0010,0.1784,72.4291,0.4391,100.0000,100.0000,0.0153,0.0119,0.1512,1.2082,1.0000,0.9253
50.0000,0.0295,0.0111,0.0009,0.0009,16.7308,2.1553,0.1186,0.7270,9.7829,0.0266,0.1394,0.0313,0.1394,1.6259,-0.4553,-41.3789,115.5216,0.3367,0.0020,0.3277,115.5236,0.7069,100.0000,100.0000,0.0223,0.0135,0.2919,0.9741,1.0000,0.7494
50.0000,0.0229,0.0157,0.0010,0.0009,12.9169,3.2347,0.2128,6.5940,9.7717,0.0328,0.1076,0.0185,0.1076,2.5347,20.8430,-8.9249,91.0291,0.2665,0.0014,0.2376,91.0305,0.5446,100.0000,100.0000,0.0332,0.0104,0.1940,0.5144,1.0000,0.5797
50.0000,0.0185,0.0102,0.0009,0.0007,15.8753,5.3450,0.3055,17.4449,9.0356,0.0204,0.1602,0.0218,0.1602,2.9453,-14.1472,-44.5688,131.2674,0.3627,0.0019,0.3299,131.2693,0.7228,82.5551,82.5551,0.0659,0.0082,0.2558,1.1471,1.0000,1.2843
50.0000,0.0199,0.0138,0.0007,0.0008,13.0087,4.2333,0.2751,17.3592,8.0834,0.0265,0.1312,0.0175,0.1312,2.1254,5.2944,-23.1280,108.9099,0.3063,0.0016,0.2742,108.9115,0.6156,82.6408,82.6408,0.0521,0.0093,0.2128,1.1033,1.0000,0.7843
50.0000,0.0262,0.0146,0.0007,0.0007,16.5234,3.1893,0.2546,2.9294,9.3440,0.0190,0.1377,0.0316,0.1377,2.9981,1.7334,-35.6458,113.0047,0.3260,0.0019,0.3099,113.0066,0.6782,100.0000,100.0000,0.0329,0.0096,0.2675,0.5065,1.0000,1.4613
50.0000,0.0184,0.0169,0.0006,0.0006,13.7847,0.2314,0.8351,15.1631,9.0922,0.0272,0.1621,0.0183,0.1621,1.5202,-16.3448,-48.3173,133.7944,0.3698,0.0021,0.3353,133.7965,0.7416,84.8369,84.8369,0.0034,0.0117,0.3202,0.9230,0.9700,1.2053
50.0000,0.0227,0.0145,0.0006,0.0006,10.4399,0.7509,0.3189,8.9388,9.7241,0.0249,0.0870,0.0311,0.0870,2.3441,36.2344,3.1360,73.3292,0.2300,0.0013,0.2159,73.3305,0.4843,100.0000,100.0000,0.0084,0.0130,0.1945,0.7192,1.0000,1.3307
50.0000,0.0304,0.0130,0.0009,0.0006,14.4334,3.7459,0.5587,2.6359,9.7951,0.0266,0.1203,0.0282,0.1203,2.2965,12.8564,-20.6824,100.2136,0.2954,0.0015,0.2631,100.2152,0.6034,100.0000,100.0000,0.0383,0.0103,0.2144,0.8236,1.0000,1.1922
50.0000,0.0183,0.0155,0.0006,0.0006,16.8115,0.6318,0.4972,10.3696,9.7780,0.0180,0.1401,0.0191,0.1401,1.9391,0.1857,-39.1662,114.7843,0.3173,0.0021,0.3436,114.7864,0.6958,100.0000,100.0000,0.0073,0.0124,0.3239,1.4557,1.0000,0.6231
50.0000,0.0253,0.0107,0.0008,0.0006,13.7716,3.0063,0.7681,15.6602,9.6446,0.0325,0.1771,0.0227,0.1771,1.1784,-27.4745,-49.7278,146.5938,0.4095,0.0018,0.3018,146.5956,0.7486,84.3398,84.3398,0.0363,0.0094,0.2561,1.0149,0.9700,1.4922
50.0000,0.0293,0.0162,0.0006,0.0007,9.5928,3.2027,0.4503,3.5744,8.7614,0.0202,0.0799,0.0273,0.0799,1.3810,41.7591,14.2830,66.9761,0.2073,0.0010,0.1744,66.9770,0.4286,100.0000,100.0000,0.0327,0.0133,0.1284,0.9853,1.0000,1.1430
50.0000,0.0226,0.0134,0.0008,0.0009,14.4799,5.1249,0.9056,5.0527,8.7912,0.0310,0.1332,0.0326,0.1332,2.6843,3.2546,-28.3100,111.2556,0.3301,0.0016,0.2738,111.2572,0.6416,90.5568,90.5568,0.0577,0.0086,0.2074,1.3040,0.9500,1.3945
50.0000,0.0235,0.0158,0.0007,0.0010,16.7825,3.9368,0.9360,3.1838,9.6817,0.0322,0.1494,0.0209,0.1494,2.3525,-8.1386,-44.2456,124.3574,0.3519,0.0020,0.3283,124.3594,0.7212,93.6027,93.6027,0.0430,0.0104,0.2748,1.0559,0.9500,0.6696
50.0000,0.0203,0.0090,0.0010,0.0007,11.2451,5.6673,0.9051,17.4084,8.5099,0.0308,0.1254,0.0211,0.1254,2.7662,8.7844,-14.3255,104.8967,0.3026,0.0013,0.2380,104.8980,0.5716,74.7555,74.7555,0.0770,0.0111,0.1499,1.4700,0.9500,1.2169
50.0000,0.0222,0.0120,0.0011,0.0009,9.1518,0.8659,0.3660,9.0312,9.4272,0.0308,0.0763,0.0236,0.0763,2.3593,42.9295,13.2854,65.6300,0.2070,0.0011,0.1904,65.6311,0.4336,100.0000,100.0000,0.0097,0.0144,0.1663,1.3991,1.0000,1.0287
50.0000,0.0263,0.0162,0.0009,0.0011,11.7570,1.2604,0.5860,0.5792,8.7946,0.0172,0.0980,0.0205,0.0980,2.8555,29.6021,-2.1189,80.9562,0.2336,0.0014,0.2325,80.9576,0.5106,100.0000,100.0000,0.0137,0.0085,0.2103,0.9973,1.0000,0.7113
50.0000,0.0262,0.0094,0.0010,0.0007,15.6865,4.2981,0.0974,4.7271,8.8505,0.0178,0.1307,0.0281,0.1307,2.5029,6.7374,-26.1572,107.2503,0.3074,0.0017,0.2860,107.2520,0.6308,100.0000,100.0000,0.0439,0.0137,0.2284,0.9315,1.0000,1.0857
50.0000,0.0188,0.0151,0.0011,0.0007,15.8035,3.0638,0.3456,1.7834,8.7372,0.0201,0.1317,0.0318,0.1317,1.4331,5.7588,-30.3121,108.3756,0.3154,0.0018,0.3005,108.3774,0.6516,100.0000,100.0000,0.0314,0.0134,0.2556,1.4806,1.0000,1.4803
50.0000,0.0320,0.0153,0.0007,0.0008,9.1660,4.5190,0.8155,15.6419,8.6544,0.0256,0.1110,0.0271,0.1110,2.3438,19.4282,-0.3478,92.6567,0.2747,0.0009,0.1783,92.6576,0.5017,84.3581,84.3581,0.0544,0.0130,0.1109,0.7232,0.9700,1.3057
50.0000,0.0202,0.0107,0.0007,0.0008,15.2518,3.7911,0.6472,9.0781,8.1342,0.0235,0.1271,0.0203,0.1271,1.3416,8.5214,-22.0770,105.1988,0.2980,0.0016,0.2800,105.2004,0.6104,100.0000,100.0000,0.0386,0.0118,0.2296,1.1649,1.0000,0.7089
50.0000,0.0318,0.0125,0.0010,0.0010,16.3331,4.6328,0.9303,6.1544,9.2912,0.0256,0.1463,0.0256,0.1463,2.8478,-5.1174,-41.5849,120.8832,0.3437,0.0018,0.3178,120.8850,0.7079,93.0266,93.0266,0.0509,0.0146,0.2523,1.0612,0.9500,1.3268
50.0000,0.0190,0.0099,0.0007,0.0007,8.6977,2.7787,0.3425,8.2706,8.1119,0.0317,0.0725,0.0256,0.0725,1.7867,45.4443,21.1615,62.7382,0.2022,0.0009,0.1616,62.7391,0.3942,100.0000,100.0000,0.0287,0.0138,0.1191,1.4984,1.0000,1.2758
50.0000,0.0281,0.0126,0.0008,0.0006,11.0616,2.5383,0.9358,3.3242,8.2352,0.0205,0.0985,0.0221,0.0985,1.5868,28.7946,-1.1068,81.8849,0.2397,0.0013,0.2238,81.8862,0.5055,93.5789,93.5789,0.0280,0.0129,0.1829,1.4197,0.9500,1.3568
50.0000,0.0274,0.0091,0.0007,0.0010,13.4859,1.5636,0.2681,14.6745,8.9765,0.0290,0.1317,0.0316,0.1317,2.5097,4.5846,-26.1349,109.7261,0.3241,0.0016,0.2684,109.7277,0.6307,100.0000,100.0000,0.0166,0.0130,0.2388,1.0514,1.0000,0.6951
50.0000,0.0266,0.0100,0.0009,0.0010,15.7245,5.4971,0.6338,4.2122,9.7982,0.0225,0.1310,0.0306,0.1310,2.6712,5.9127,-24.8554,108.1988,0.3151,0.0016,0.2707,108.2004,0.6243,100.0000,100.0000,0.0560,0.0097,0.2049,1.0623,1.0000,0.6842
50.0000,0.0192,0.0115,0.0010,0.0009,14.5681,5.1368,0.7960,17.2851,8.2572,0.0187,0.1844,0.0209,0.1844,2.6259,-30.7099,-49.1611,150.3147,0.4084,0.0017,0.3048,150.3164,0.7458,82.7149,82.7149,0.0632,0.0130,0.2286,1.3635,0.9700,0.9160
50.0000,0.0192,0.0092,0.0010,0.0009,8.6231,1.1850,0.5890,1.1617,8.9147,0.0203,0.0719,0.0183,0.0719,2.8766,47.3653,22.8769,60.5288,0.1823,0.0010,0.1731,60.5299,0.3856,100.0000,100.0000,0.0129,0.0109,0.1492,1.0355,1.0000,0.8366
50.0000,0.0293,0.0134,0.0008,0.0011,9.9629,5.0052,0.8535,0.7604,9.4903,0.0197,0.0973,0.0253,0.0973,1.7259,29.7580,11.2204,80.7774,0.2396,0.0008,0.1598,80.7783,0.4439,100.0000,100.0000,0.0508,0.0092,0.0997,0.9898,0.9700,1.0691
50.0000,0.0236,0.0139,0.0007,0.0011,11.2392,3.5615,0.1165,14.9528,9.3360,0.0322,0.1101,0.0229,0.1101,2.9210,19.1952,-2.8733,92.9244,0.2753,0.0011,0.1997,92.9255,0.5144,100.0000,100.0000,0.0367,0.0089,0.1541,0.8867,1.0000,0.9319
50.0000,0.0234,0.0086,0.0010,0.0009,13.0603,3.3200,0.0582,3.3420,8.9039,0.0317,0.1088,0.0222,0.1088,1.1398,20.1533,-9.0398,91.8223,0.2716,0.0014,0.2398,91.8237,0.5452,100.0000,100.0000,0.0339,0.0105,0.1954,1.3677,1.0000,1.0812
50.0000,0.0270,0.0113,0.0010,0.0010,13.2226,1.5127,0.0495,13.0667,9.6721,0.0175,0.1268,0.0292,0.1268,1.3377,9.5390,-20.2037,104.0285,0.3003,0.0016,0.2604,104.0301,0.6010,100.0000,100.0000,0.0158,0.0098,0.2348,0.9658,1.0000,1.1713
50.0000,0.0213,0.0091,0.0008,0.0010,9.5654,2.4442,0.0106,6.7767,9.2338,0.0228,0.0797,0.0249,0.0797,1.8205,41.5708,15.9045,67.1926,0.2071,0.0010,0.1813,67.1936,0.4205,100.0000,100.0000,0.0252,0.0130,0.1431,0.8582,1.0000,1.2002
50.0000,0.0236,0.0117,0.0008,0.0010,12.2634,1.8581,0.9173,10.7535,8.4431,0.0172,0.1114,0.0313,0.1114,1.6405,20.2536,-13.1296,91.7068,0.2713,0.0016,0.2573,91.7083,0.5656,91.7254,91.7254,0.0211,0.0090,0.2273,1.2833,0.9500,0.6897
50.0000,0.0265,0.0156,0.0009,0.0011,8.8818,0.6496,0.8760,13.1361,8.5583,0.0211,0.0973,0.0281,0.0973,1.6498,29.5864,5.5633,80.9746,0.2437,0.0011,0.1843,80.9757,0.4722,100.0000,100.0000,0.0073,0.0119,0.1651,1.0262,0.9700,0.8753
50.0000,0.0265,0.0136,0.0007,0.0007,9.2899,5.9530,0.5024,4.3440,8.4268,0.0207,0.0774,0.0216,0.0774,2.9165,43.4426,24.7719,65.0403,0.1971,0.0007,0.1375,65.0410,0.3761,100.0000,100.0000,0.0605,0.0098,0.0671,0.7296,1.0000,0.7033
50.0000,0.0192,0.0142,0.0010,0.0006,15.3008,4.2971,0.3493,10.8557,9.6659,0.0226,0.1275,0.0254,0.1275,1.6137,8.3457,-22.7885,105.4008,0.3031,0.0016,0.2758,105.4024,0.6139,100.0000,100.0000,0.0436,0.0117,0.2206,0.6387,1.0000,0.8661
50.0000,0.0237,0.0129,0.0010,0.0010,15.1095,3.4079,0.9273,14.6373,8.2788,0.0314,0.1591,0.0273,0.1591,1.3077,-14.7438,-43.8846,131.9536,0.3768,0.0018,0.3040,131.9554,0.7194,92.7342,92.7342,0.0374,0.0137,0.2529,0.8702,0.9500,1.0143
50.0000,0.0298,0.0154,0.0007,0.0006,16.5850,0.3878,0.0824,8.4958,8.1262,0.0248,0.1382,0.0273,0.1382,1.1966,0.6172,-43.6172,114.2881,0.3285,0.0021,0.3430,114.2902,0.7181,100.0000,100.0000,0.0045,0.0142,0.3243,1.0339,1.0000,0.6252
50.0000,0.0171,0.0097,0.0009,0.0010,16.5794,2.1917,0.9350,16.3103,9.7863,0.0271,0.1766,0.0276,0.1766,1.4310,-26.3628,-69.2316,145.3147,0.4078,0.0025,0.4095,145.3172,0.8462,78.2512,78.2512,0.0288,0.0124,0.3683,1.3608,0.9500,1.0133
50.0000,0.0213,0.0149,0.0008,0.0008,12.7430,3.2318,0.0646,4.7830,9.2306,0.0174,0.1062,0.0262,0.1062,2.4526,23.8514,-5.7500,87.5695,0.2561,0.0014,0.2349,87.5709,0.5288,100.0000,100.0000,0.0333,0.0109,0.1907,1.1413,1.0000,0.8645
50.0000,0.0302,0.0137,0.0008,0.0008,8.4778,4.0448,0.2289,12.4371,9.7819,0.0324,0.0706,0.0314,0.0706,2.2560,46.6253,22.1005,61.3802,0.2051,0.0007,0.1388,61.3809,0.3895,100.0000,100.0000,0.0415,0.0083,0.0891,1.3595,1.0000,0.7641
50.0000,0.0304,0.0095,0.0008,0.0010,8.7964,3.0062,0.1448,8.0240,8.3192,0.0320,0.0733,0.0312,0.0733,1.9302,44.8263,18.0842,63.4488,0.2098,0.0009,0.1580,63.4497,0.4096,100.0000,100.0000,0.0309,0.0107,0.1165,1.0440,1.0000,1.2160
50.0000,0.0326,0.0094,0.0011,0.0010,16.3078,5.3098,0.0908,1.3877,8.2661,0.0235,0.1359,0.0322,0.1359,2.6390,2.3926,-31.1928,112.2469,0.3275,0.0016,0.2844,112.2485,0.6560,100.0000,100.0000,0.0540,0.0098,0.2206,0.7070,1.0000,1.1023
50.0000,0.0309,0.0135,0.0011,0.0006,12.6959,0.9248,0.4927,1.5532,9.9530,0.0233,0.1058,0.0275,0.1058,1.3355,23.3579,-13.0319,88.1368,0.2624,0.0016,0.2566,88.1384,0.5652,100.0000,100.0000,0.0100,0.0106,0.2361,1.2260,1.0000,1.2071
50.0000,0.0312,0.0109,0.0006,0.0007,12.6011,2.2762,0.8135,15.8354,8.6928,0.0222,0.1534,0.0238,0.1534,1.1510,-9.5930,-36.6754,126.0303,0.3527,0.0017,0.2872,126.0320,0.6834,84.1646,84.1646,0.0278,0.0137,0.2458,1.4064,0.9700,0.7986
50.0000,0.0270,0.0119,0.0010,0.0010,15.7729,0.7847,0.9039,9.5211,8.8740,0.0289,0.1454,0.0171,0.1454,2.3565,-4.9356,-46.5273,120.6738,0.3368,0.0022,0.3549,120.6760,0.7326,90.3864,90.3864,0.0095,0.0134,0.3319,0.5409,0.9500,0.5435
50.0000,0.0321,0.0083,0.0006,0.0010,16.7333,3.3463,0.2081,3.2974,9.6615,0.0287,0.1394,0.0226,0.1394,1.3012,-0.7435,-38.0131,115.8532,0.3302,0.0019,0.3178,115.8550,0.6901,100.0000,100.0000,0.0342,0.0152,0.2684,1.3357,1.0000,1.2332
50.0000,0.0299,0.0159,0.0006,0.0010,13.9915,2.8453,0.2893,7.0448,9.9053,0.0263,0.1166,0.0306,0.1166,1.2650,15.4578,-20.7241,97.2220,0.2901,0.0016,0.2661,97.2235,0.6036,100.0000,100.0000,0.0291,0.0133,0.2237,1.1008,1.0000,1.3224
50.0000,0.0252,0.0104,0.0010,0.0009,16.5642,3.8512,0.8580,7.7322,9.9099,0.0287,0.1609,0.0237,0.1609,2.2331,-15.6642,-43.1489,133.0120,0.3742,0.0018,0.3042,133.0138,0.7157,100.0000,100.0000,0.0393,0.0100,0.2548,0.6897,0.9700,1.0443
50.0000,0.0309,0.0120,0.0006,0.0006,10.0390,5.8248,0.7679,4.0061,9.7593,0.0267,0.1089,0.0187,0.1089,2.0285,20.7391,7.8862,91.1493,0.2632,0.0008,0.1533,91.1500,0.4606,100.0000,100.0000,0.0592,0.0092,0.0849,1.1830,0.9700,1.1611
50.0000,0.0251,0.0167,0.0007,0.0007,10.2088,0.4243,0.2942,12.1195,8.9464,0.0174,0.0851,0.0225,0.0851,1.6689,38.5503,6.6360,70.6659,0.2100,0.0013,0.2136,70.6672,0.4668,100.0000,100.0000,0.0051,0.0121,0.1964,1.3737,1.0000,1.3194
50.0000,0.0295,0.0152,0.0011,0.0011,11.9487,3.6341,0.5501,8.0297,9.2653,0.0277,0.0996,0.0310,0.0996,2.9725,27.1151,-4.0307,83.8164,0.2579,0.0012,0.2155,83.8176,0.5202,100.0000,100.0000,0.0376,0.0111,0.1668,1.4852,1.0000,0.9299
50.0000,0.0265,0.0091,0.0011,0.0008,14.1120,0.3569,0.6193,1.7575,8.8122,0.0312,0.1176,0.0170,0.1176,1.7087,14.1258,-22.1669,98.7535,0.2834,0.0018,0.2901,98.7553,0.6108,100.0000,100.0000,0.0044,0.0101,0.2756,1.1968,1.0000,0.9106
50.0000,0.0181,0.0102,0.0009,0.0009,14.4556,3.1032,0.2924,5.3089,9.6232,0.0202,0.1205,0.0324,0.1205,1.2399,13.5648,-18.7697,99.3989,0.2935,0.0016,0.2702,99.4005,0.5938,100.0000,100.0000,0.0315,0.0109,0.2278,0.5615,1.0000,1.4220
50.0000,0.0202,0.0092,0.0010,0.0009,15.1696,1.3896,0.6747,8.0684,8.1945,0.0269,0.1264,0.0196,0.1264,1.2167,8.5466,-25.9530,105.1695,0.2993,0.0019,0.2991,105.1714,0.6298,100.0000,100.0000,0.0145,0.0086,0.2760,0.9487,1.0000,0.8037
50.0000,0.0225,0.0113,0.0009,0.0006,13.8474,3.0850,0.0836,12.8599,8.9875,0.0186,0.1154,0.0301,0.1154,1.0965,17.2978,-14.4565,95.1060,0.2794,0.0015,0.2575,95.1075,0.5723,100.0000,100.0000,0.0313,0.0105,0.2156,0.6098,1.0000,0.7004
50.0000,0.0276,0.0104,0.0008,0.0008,14.5495,4.6206,0.8620,16.0416,9.7734,0.0237,0.1675,0.0190,0.1675,2.2865,-19.6314,-45.1150,137.5743,0.3777,0.0018,0.3083,137.5761,0.7256,83.9584,83.9584,0.0560,0.0149,0.2373,1.2605,0.9700,1.4523
50.0000,0.0313,0.0109,0.0007,0.0008,11.3829,3.0362,0.4433,0.8046,8.7538,0.0238,0.0949,0.0173,0.0949,2.6870,30.9076,2.0870,79.4551,0.2308,0.0012,0.2152,79.4563,0.4896,100.0000,100.0000,0.0315,0.0160,0.1677,1.3612,1.0000,1.3519
50.0000,0.0207,0.0167,0.0006,0.0010,11.9196,4.5231,0.5226,14.8473,8.5869,0.0262,0.1166,0.0257,0.1166,1.7748,15.4363,-5.7247,97.2471,0.2852,0.0011,0.2044,97.2482,0.5286,100.0000,100.0000,0.0460,0.0100,0.1485,0.9673,1.0000,0.9939
50.0000,0.0298,0.0137,0.0009,0.0009,15.8182,0.4940,0.1608,2.7370,8.3449,0.0297,0.1318,0.0314,0.1318,2.2748,4.4286,-39.1554,109.9051,0.3247,0.0020,0.3256,109.9072,0.6958,100.0000,100.0000,0.0059,0.0124,0.3073,1.1709,1.0000,1.4925
50.0000,0.0245,0.0162,0.0006,0.0007,11.0960,4.9670,0.0543,17.5947,9.1255,0.0230,0.1122,0.0202,0.1122,1.4016,18.9385,-5.5721,93.2195,0.2676,0.0012,0.2182,93.2207,0.5279,82.4053,82.4053,0.0609,0.0080,0.1493,0.6963,1.0000,1.0566
50.0000,0.0187,0.0094,0.0009,0.0009,16.6341,4.1919,0.9442,6.8931,8.7782,0.0211,0.1468,0.0261,0.1468,1.9117,-4.8788,-37.9808,120.6088,0.3408,0.0019,0.3192,120.6107,0.6899,94.4223,94.4223,0.0453,0.0097,0.2642,1.4192,0.9500,1.1497
50.0000,0.0243,0.0162,0.0007,0.0006,8.4433,0.3168,0.0013,5.4033,8.5718,0.0197,0.0704,0.0323,0.0704,1.4789,48.4823,17.7896,59.2443,0.1927,0.0011,0.1765,59.2453,0.4111,100.0000,100.0000,0.0038,0.0098,0.1630,0.7465,1.0000,0.8163
50.0000,0.0283,0.0085,0.0008,0.0010,9.8186,1.2095,0.3903,12.4749,8.7690,0.0214,0.0818,0.0320,0.0818,2.4234,40.2929,9.3754,68.6619,0.2170,0.0012,0.1975,68.6631,0.4531,100.0000,100.0000,0.0132,0.0116,0.1727,1.4780,1.0000,0.8448
50.0000,0.0306,0.0094,0.0009,0.0010,10.2832,1.4650,0.3576,9.8197,9.3051,0.0314,0.0857,0.0264,0.0857,1.1583,36.2920,4.6514,73.2630,0.2291,0.0012,0.2059,73.2642,0.4767,100.0000,100.0000,0.0154,0.0134,0.1771,1.4037,1.0000,1.2906
50.0000,0.0284,0.0134,0.0008,0.0006,9.6644,4.2590,0.9142,15.2956,9.2192,0.0319,0.1040,0.0328,0.1040,1.6199,23.4853,-4.6925,87.9908,0.2728,0.0011,0.2075,87.9919,0.5235,77.4380,77.4380,0.0558,0.0118,0.1399,1.1528,0.9500,0.5848
50.0000,0.0209,0.0122,0.0007,0.0007,10.8140,4.5448,0.5553,5.7949,9.6789,0.0265,0.0901,0.0193,0.0901,1.1639,33.8564,11.2440,76.0641,0.2260,0.0010,0.1832,76.0651,0.4438,100.0000,100.0000,0.0459,0.0114,0.1259,0.5125,1.0000,0.9092
50.0000,0.0181,0.0135,0.0006,0.0008,9.8483,3.5982,0.9192,2.1015,8.5339,0.0318,0.0893,0.0293,0.0893,1.7293,33.7402,7.4170,76.1977,0.2396,0.0010,0.1902,76.1987,0.4629,91.9161,91.9161,0.0400,0.0139,0.1363,1.1199,0.9500,0.5146
50.0000,0.0173,0.0132,0.0007,0.0011,11.6838,0.1928,0.6935,15.7930,8.8160,0.0221,0.1156,0.0205,0.1156,2.4453,16.6842,-18.4256,95.8113,0.2738,0.0018,0.2859,95.8131,0.5921,84.2070,84.2070,0.0033,0.0092,0.2734,1.0313,1.0000,0.8610
50.0000,0.0261,0.0164,0.0008,0.0006,16.9143,4.1690,0.5414,1.1528,9.8602,0.0202,0.1410,0.0202,0.1410,1.6915,-0.6941,-35.8439,115.7964,0.3223,0.0018,0.3130,115.7982,0.6792,100.0000,100.0000,0.0425,0.0152,0.2553,1.2767,1.0000,0.6571
50.0000,0.0228,0.0124,0.0007,0.0008,14.0669,0.9113,0.7492,16.7158,8.3718,0.0308,0.1879,0.0180,0.1879,1.9679,-34.6988,-60.5881,154.9015,0.4245,0.0021,0.3417,154.9036,0.8029,83.2842,83.2842,0.0118,0.0135,0.3164,1.0067,0.9700,0.9088
50.0000,0.0255,0.0140,0.0006,0.0010,11.2619,5.3338,0.9253,8.5269,9.8722,0.0177,0.1014,0.0195,0.1014,2.5706,27.1341,3.3820,83.7947,0.2400,0.0011,0.2020,83.7958,0.4831,92.5266,92.5266,0.0585,0.0146,0.1288,0.5277,0.9500,1.1842
50.0000,0.0201,0.0112,0.0011,0.0006,15.4212,4.2616,0.9008,14.0002,8.9966,0.0277,0.1659,0.0271,0.1659,2.0385,-19.0135,-46.0466,136.8637,0.3866,0.0018,0.3107,136.8655,0.7302,90.0807,90.0807,0.0481,0.0141,0.2486,0.7581,0.9500,1.4304
50.0000,0.0275,0.0103,0.0006,0.0008,8.4092,4.3681,0.7841,17.2494,9.6331,0.0277,0.1080,0.0266,0.1080,1.8559,21.2471,5.3865,90.5650,0.2703,0.0008,0.1636,90.5658,0.4731,82.7506,82.7506,0.0535,0.0120,0.0981,0.6433,0.9700,0.6991
50.0000,0.0193,0.0090,0.0006,0.0010,13.6868,4.4240,0.8964,8.9846,8.6321,0.0181,0.1272,0.0297,0.1272,2.9952,9.1264,-15.8526,104.5032,0.3022,0.0014,0.2471,104.5046,0.5793,100.0000,100.0000,0.0455,0.0159,0.1856,1.3720,0.9700,0.6808
50.0000,0.0265,0.0157,0.0010,0.0011,13.9604,4.9214,0.3509,3.8153,9.1010,0.0278,0.1163,0.0311,0.1163,1.7083,15.4413,-16.0744,97.2412,0.2915,0.0014,0.2445,97.2426,0.5804,100.0000,100.0000,0.0499,0.0132,0.1813,0.8420,1.0000,0.9996
50.0000,0.0311,0.0095,0.0011,0.0007,14.5448,4.8585,0.1895,11.1948,9.3554,0.0200,0.1212,0.0274,0.1212,1.8067,13.0677,-17.4145,99.9706,0.2898,0.0015,0.2548,99.9721,0.5871,100.0000,100.0000,0.0493,0.0111,0.1944,0.9189,1.0000,1.2951
50.0000,0.0201,0.0108,0.0008,0.0011,16.6290,5.6479,0.0633,8.4784,9.4523,0.0305,0.1386,0.0243,0.1386,1.6036,-0.3856,-31.1870,115.4417,0.3320,0.0017,0.2911,115.4434,0.6559,100.0000,100.0000,0.0573,0.0138,0.2200,1.4227,1.0000,0.6305
50.0000,0.0288,0.0106,0.0007,0.0006,14.0994,3.3198,0.5183,17.0167,9.7248,0.0249,0.1416,0.0197,0.1416,2.9020,-1.7516,-36.5816,117.0125,0.3278,0.0019,0.3144,117.0144,0.6829,82.9833,82.9833,0.0411,0.0129,0.2604,1.1512,1.0000,1.1183
50.0000,0.0257,0.0169,0.0006,0.0010,11.3841,5.6906,0.0335,1.3541,9.2588,0.0204,0.0949,0.0185,0.0949,1.6549,31.3388,7.8110,78.9594,0.2287,0.0010,0.1881,78.9604,0.4609,100.0000,100.0000,0.0578,0.0156,0.1146,1.4796,1.0000,1.3798
50.0000,0.0209,0.0094,0.0010,0.0006,13.4603,5.9017,0.7654,10.9762,8.4641,0.0315,0.1465,0.0315,0.1465,1.3687,-6.0600,-22.9903,121.9678,0.3562,0.0012,0.2268,121.9690,0.6150,100.0000,100.0000,0.0597,0.0156,0.1515,1.0896,0.9700,0.6516
50.0000,0.0190,0.0115,0.0008,0.0009,15.2848,5.6675,0.5979,2.8747,8.0585,0.0195,0.1274,0.0199,0.1274,1.9353,8.8440,-17.7351,104.8279,0.2942,0.0015,0.2623,104.8293,0.5887,100.0000,100.0000,0.0574,0.0118,0.1931,0.6946,1.0000,1.3280
